orders.brand,orders.country,orders.delivery_week,orders.dishbags,orders.product_type,orders.count_all_orders
ms,us,2016-12-26,4.0000,family,32
ms,nl,2016-12-26,3.0000,family,119
ms,nl,2016-12-26,5.0000,2 person,22
ms,be,2016-12-26,2.0000,family,21
ms,de,2016-12-26,2.0000,family,34
ms,nl,2016-12-26,6.0000,2 person,35
ms,au,2016-12-19,4.0000,2 person,245
ms,us,2016-12-19,2.0000,2 person,1104
ms,us,2016-12-19,2.0000,family,508
ms,at,2016-12-19,2.0000,family,12
ms,at,2016-12-19,4.0000,family,15
ms,be,2016-12-19,3.0000,2 person,270
ms,gb,2016-12-19,6.0000,2 person,6
ms,gb,2016-12-19,5.0000,2 person,6
ms,de,2016-12-19,2.0000,family,52
ms,de,2016-12-19,3.0000,2 person,417
ms,nl,2016-12-19,3.0000,2 person,1321
ms,be,2016-12-19,2.0000,2 person,32
ms,gb,2016-12-19,3.0000,family,14
ms,au,2016-12-19,4.0000,family,108
ms,at,2016-12-19,3.0000,family,29
ms,be,2016-12-19,4.0000,family,15
ms,au,2016-12-19,3.0000,family,125
ms,au,2016-12-19,5.0000,2 person,52
ms,at,2016-12-19,6.0000,2 person,7
ms,au,2016-12-19,2.0000,2 person,247
ms,at,2016-12-19,3.0000,2 person,219
ms,be,2016-12-19,4.0000,2 person,50
ms,de,2016-12-19,4.0000,2 person,170
ms,au,2016-12-19,2.0000,family,80
ms,nl,2016-12-19,2.0000,2 person,71
ms,at,2016-12-19,4.0000,2 person,44
ms,nl,2016-12-19,4.0000,family,30
ms,us,2016-12-19,4.0000,family,65
ms,nl,2016-12-19,2.0000,family,75
ms,nl,2016-12-19,6.0000,2 person,77
ms,nl,2016-12-19,5.0000,2 person,32
ms,nl,2016-12-19,4.0000,2 person,214
ms,nl,2016-12-19,3.0000,family,151
ms,at,2016-12-19,5.0000,2 person,3
ms,au,2016-12-19,3.0000,2 person,1015
ms,us,2016-12-19,3.0000,family,266
ms,us,2016-12-19,3.0000,2 person,1992
ms,de,2016-12-19,2.0000,2 person,314
ms,be,2016-12-19,6.0000,2 person,10
ms,gb,2016-12-19,4.0000,family,8
ms,gb,2016-12-19,3.0000,2 person,129
ms,be,2016-12-19,3.0000,family,64
ms,gb,2016-12-19,4.0000,2 person,40
ms,de,2016-12-19,3.0000,family,114
ms,de,2016-12-19,4.0000,family,35
ms,us,2016-12-19,5.0000,2 person,25
ms,gb,2016-12-19,2.0000,2 person,34
ms,gb,2016-12-19,2.0000,family,8
ms,be,2016-12-19,2.0000,family,39
ms,at,2016-12-19,2.0000,2 person,41
ms,us,2016-12-19,4.0000,2 person,287
ms,au,2016-12-19,8.0000,2 person,1
ms,be,2016-12-19,5.0000,2 person,3
ms,us,2016-12-19,6.0000,2 person,36
ms,de,2016-12-19,6.0000,2 person,45
ms,au,2016-12-19,6.0000,2 person,52
ms,de,2016-12-19,5.0000,2 person,33
ms,de,2016-12-12,3.0000,family,140
ms,us,2016-12-12,5.0000,2 person,28
ms,nl,2016-12-12,2.0000,2 person,101
ms,de,2016-12-12,4.0000,2 person,209
ms,gb,2016-12-12,4.0000,2 person,67
ms,nl,2016-12-12,5.0000,2 person,31
ms,gb,2016-12-12,3.0000,2 person,232
ms,gb,2016-12-12,2.0000,2 person,62
ms,at,2016-12-12,2.0000,2 person,42
ms,de,2016-12-12,5.0000,2 person,25
ms,gb,2016-12-12,4.0000,family,14
ms,de,2016-12-12,2.0000,family,77
ms,at,2016-12-12,4.0000,2 person,62
ms,us,2016-12-12,2.0000,2 person,1444
ms,nl,2016-12-12,6.0000,2 person,63
ms,at,2016-12-12,6.0000,2 person,6
ms,au,2016-12-12,2.0000,2 person,297
ms,de,2016-12-12,3.0000,2 person,555
ms,au,2016-12-12,3.0000,2 person,1423
ms,us,2016-12-12,3.0000,2 person,2444
ms,at,2016-12-12,5.0000,2 person,3
ms,de,2016-12-12,4.0000,family,32
ms,be,2016-12-12,4.0000,family,25
ms,nl,2016-12-12,3.0000,2 person,1775
ms,nl,2016-12-12,2.0000,family,107
ms,au,2016-12-12,5.0000,2 person,22
ms,at,2016-12-12,4.0000,family,18
ms,be,2016-12-12,2.0000,2 person,36
ms,au,2016-12-12,4.0000,family,123
ms,at,2016-12-12,3.0000,2 person,294
ms,nl,2016-12-12,3.0000,family,241
ms,be,2016-12-12,5.0000,2 person,6
ms,de,2016-12-12,6.0000,2 person,35
ms,gb,2016-12-12,5.0000,2 person,6
ms,au,2016-12-12,4.0000,2 person,300
ms,be,2016-12-12,3.0000,2 person,294
ms,gb,2016-12-12,3.0000,family,18
ms,us,2016-12-12,6.0000,2 person,28
ms,au,2016-12-12,2.0000,family,107
ms,us,2016-12-12,3.0000,family,339
ms,be,2016-12-12,3.0000,family,70
ms,au,2016-12-12,3.0000,family,179
ms,de,2016-12-12,2.0000,2 person,391
ms,at,2016-12-12,2.0000,family,14
ms,us,2016-12-12,4.0000,2 person,343
ms,gb,2016-12-12,2.0000,family,14
ms,at,2016-12-12,3.0000,family,32
ms,nl,2016-12-12,4.0000,family,41
ms,au,2016-12-12,6.0000,2 person,36
ms,nl,2016-12-12,4.0000,2 person,230
ms,us,2016-12-12,4.0000,family,90
ms,gb,2016-12-12,6.0000,2 person,8
ms,us,2016-12-12,2.0000,family,605
ms,be,2016-12-12,4.0000,2 person,62
ms,be,2016-12-12,6.0000,2 person,7
ms,be,2016-12-12,2.0000,family,42
ms,be,2016-12-05,2.0000,2 person,29
ms,au,2016-12-05,4.0000,family,120
ms,de,2016-12-05,5.0000,2 person,32
ms,au,2016-12-05,4.0000,2 person,381
ms,au,2016-12-05,6.0000,2 person,36
ms,at,2016-12-05,2.0000,2 person,50
ms,nl,2016-12-05,4.0000,2 person,231
ms,au,2016-12-05,5.0000,2 person,25
ms,us,2016-12-05,6.0000,2 person,19
ms,at,2016-12-05,4.0000,2 person,59
ms,gb,2016-12-05,2.0000,family,8
ms,nl,2016-12-05,5.0000,2 person,35
ms,nl,2016-12-05,2.0000,2 person,113
ms,be,2016-12-05,3.0000,2 person,273
ms,de,2016-12-05,4.0000,2 person,265
ms,be,2016-12-05,4.0000,family,28
ms,nl,2016-12-05,3.0000,family,258
ms,gb,2016-12-05,4.0000,2 person,98
ms,gb,2016-12-05,2.0000,2 person,60
ms,at,2016-12-05,3.0000,2 person,278
ms,be,2016-12-05,2.0000,family,45
ms,de,2016-12-05,3.0000,family,169
ms,at,2016-12-05,3.0000,family,33
ms,de,2016-12-05,4.0000,family,43
ms,de,2016-12-05,2.0000,2 person,456
ms,au,2016-12-05,3.0000,2 person,1543
ms,nl,2016-12-05,3.0000,2 person,1790
ms,de,2016-12-05,2.0000,family,82
ms,au,2016-12-05,2.0000,family,116
ms,gb,2016-12-05,5.0000,2 person,5
ms,nl,2016-12-05,6.0000,2 person,65
ms,gb,2016-12-05,3.0000,2 person,281
ms,at,2016-12-05,6.0000,2 person,3
ms,au,2016-12-05,3.0000,family,175
ms,be,2016-12-05,4.0000,2 person,63
ms,nl,2016-12-05,4.0000,family,43
ms,us,2016-12-05,5.0000,2 person,29
ms,us,2016-12-05,2.0000,2 person,1414
ms,at,2016-12-05,4.0000,family,18
ms,us,2016-12-05,4.0000,2 person,331
ms,us,2016-12-05,3.0000,2 person,2383
ms,gb,2016-12-05,6.0000,2 person,8
ms,gb,2016-12-05,3.0000,family,23
ms,de,2016-12-05,3.0000,2 person,601
ms,de,2016-12-05,6.0000,2 person,40
ms,at,2016-12-05,5.0000,2 person,11
ms,be,2016-12-05,5.0000,2 person,6
ms,us,2016-12-05,2.0000,family,631
ms,be,2016-12-05,6.0000,2 person,7
ms,at,2016-12-05,2.0000,family,7
ms,nl,2016-12-05,2.0000,family,99
ms,us,2016-12-05,4.0000,family,108
ms,be,2016-12-05,3.0000,family,84
ms,au,2016-12-05,2.0000,2 person,326
ms,gb,2016-12-05,4.0000,family,17
ms,us,2016-12-05,3.0000,family,396
ms,nl,2016-11-28,4.0000,2 person,302
ms,nl,2016-11-28,4.0000,family,47
ms,gb,2016-11-28,3.0000,2 person,356
ms,gb,2016-11-28,3.0000,family,20
ms,us,2016-11-28,5.0000,2 person,20
ms,be,2016-11-28,6.0000,2 person,8
ms,us,2016-11-28,3.0000,2 person,2372
ms,nl,2016-11-28,3.0000,2 person,2115
ms,de,2016-11-28,2.0000,2 person,437
ms,at,2016-11-28,3.0000,2 person,298
ms,nl,2016-11-28,3.0000,family,282
ms,gb,2016-11-28,5.0000,2 person,11
ms,au,2016-11-28,4.0000,family,148
ms,au,2016-11-28,4.0000,2 person,383
ms,nl,2016-11-28,2.0000,family,94
ms,gb,2016-11-28,4.0000,family,22
ms,be,2016-11-28,5.0000,2 person,8
ms,nl,2016-11-28,5.0000,2 person,41
ms,at,2016-11-28,3.0000,family,30
ms,us,2016-11-28,3.0000,family,365
ms,us,2016-11-28,6.0000,2 person,18
ms,au,2016-11-28,2.0000,2 person,317
ms,at,2016-11-28,4.0000,family,18
ms,be,2016-11-28,4.0000,family,27
ms,us,2016-11-28,2.0000,2 person,1371
ms,be,2016-11-28,3.0000,family,84
ms,gb,2016-11-28,6.0000,2 person,5
ms,de,2016-11-28,6.0000,2 person,27
ms,de,2016-11-28,4.0000,family,38
ms,de,2016-11-28,5.0000,2 person,28
ms,nl,2016-11-28,6.0000,2 person,74
ms,de,2016-11-28,2.0000,family,77
ms,au,2016-11-28,3.0000,family,209
ms,be,2016-11-28,2.0000,2 person,29
ms,at,2016-11-28,2.0000,family,13
ms,at,2016-11-28,5.0000,2 person,5
ms,be,2016-11-28,3.0000,2 person,287
ms,de,2016-11-28,3.0000,2 person,587
ms,at,2016-11-28,4.0000,2 person,68
ms,gb,2016-11-28,2.0000,family,12
ms,au,2016-11-28,2.0000,family,95
ms,at,2016-11-28,6.0000,2 person,3
ms,us,2016-11-28,4.0000,2 person,361
ms,au,2016-11-28,3.0000,2 person,1507
ms,de,2016-11-28,4.0000,2 person,248
ms,au,2016-11-28,5.0000,2 person,25
ms,gb,2016-11-28,2.0000,2 person,75
ms,be,2016-11-28,4.0000,2 person,68
ms,nl,2016-11-28,2.0000,2 person,120
ms,de,2016-11-28,3.0000,family,179
ms,at,2016-11-28,2.0000,2 person,45
ms,au,2016-11-28,6.0000,2 person,33
ms,be,2016-11-28,2.0000,family,35
ms,gb,2016-11-28,4.0000,2 person,128
ms,us,2016-11-28,2.0000,family,563
ms,us,2016-11-28,4.0000,family,82
ms,nl,2016-11-21,5.0000,2 person,32
ms,us,2016-11-21,2.0000,family,466
ms,us,2016-11-21,3.0000,family,248
ms,nl,2016-11-21,2.0000,family,91
ms,nl,2016-11-21,3.0000,family,269
ms,at,2016-11-21,3.0000,family,38
ms,de,2016-11-21,2.0000,family,71
ms,au,2016-11-21,2.0000,family,101
ms,de,2016-11-21,2.0000,2 person,381
ms,de,2016-11-21,5.0000,2 person,22
ms,us,2016-11-21,2.0000,2 person,925
ms,be,2016-11-21,2.0000,2 person,19
ms,au,2016-11-21,3.0000,2 person,1469
ms,gb,2016-11-21,4.0000,family,14
ms,nl,2016-11-21,2.0000,2 person,104
ms,nl,2016-11-21,4.0000,family,43
ms,be,2016-11-21,4.0000,family,18
ms,us,2016-11-21,6.0000,2 person,26
ms,gb,2016-11-21,6.0000,2 person,8
ms,be,2016-11-21,3.0000,2 person,261
ms,au,2016-11-21,3.0000,family,209
ms,at,2016-11-21,2.0000,2 person,54
ms,at,2016-11-21,4.0000,family,21
ms,be,2016-11-21,2.0000,family,30
ms,gb,2016-11-21,2.0000,family,15
ms,gb,2016-11-21,3.0000,family,18
ms,nl,2016-11-21,4.0000,2 person,257
ms,us,2016-11-21,4.0000,family,56
ms,au,2016-11-21,4.0000,family,153
ms,de,2016-11-21,4.0000,family,42
ms,be,2016-11-21,3.0000,family,67
ms,us,2016-11-21,4.0000,2 person,200
ms,gb,2016-11-21,5.0000,2 person,7
ms,au,2016-11-21,6.0000,2 person,33
ms,au,2016-11-21,5.0000,2 person,24
ms,de,2016-11-21,6.0000,2 person,25
ms,at,2016-11-21,6.0000,2 person,4
ms,gb,2016-11-21,2.0000,2 person,80
ms,at,2016-11-21,2.0000,family,11
ms,gb,2016-11-21,3.0000,2 person,318
ms,nl,2016-11-21,3.0000,2 person,1867
ms,be,2016-11-21,4.0000,2 person,60
ms,au,2016-11-21,2.0000,2 person,308
ms,us,2016-11-21,5.0000,2 person,13
ms,de,2016-11-21,4.0000,2 person,208
ms,de,2016-11-21,3.0000,2 person,489
ms,au,2016-11-21,4.0000,2 person,339
ms,de,2016-11-21,3.0000,family,174
ms,at,2016-11-21,4.0000,2 person,63
ms,nl,2016-11-21,6.0000,2 person,55
ms,gb,2016-11-21,4.0000,2 person,115
ms,at,2016-11-21,5.0000,2 person,6
ms,be,2016-11-21,6.0000,2 person,1
ms,be,2016-11-21,5.0000,2 person,8
ms,us,2016-11-21,3.0000,2 person,1311
ms,at,2016-11-21,3.0000,2 person,315
ms,nl,2016-11-14,4.0000,family,42
ms,us,2016-11-14,6.0000,2 person,23
ms,au,2016-11-14,3.0000,family,191
ms,be,2016-11-14,2.0000,family,35
ms,at,2016-11-14,2.0000,2 person,49
ms,gb,2016-11-14,2.0000,family,13
ms,be,2016-11-14,3.0000,2 person,257
ms,nl,2016-11-14,2.0000,family,93
ms,de,2016-11-14,2.0000,family,68
ms,au,2016-11-14,6.0000,2 person,31
ms,gb,2016-11-14,4.0000,family,13
ms,au,2016-11-14,4.0000,family,146
ms,de,2016-11-14,3.0000,family,160
ms,at,2016-11-14,6.0000,2 person,1
ms,be,2016-11-14,3.0000,family,71
ms,be,2016-11-14,4.0000,2 person,58
ms,be,2016-11-14,5.0000,2 person,8
ms,gb,2016-11-14,5.0000,2 person,9
ms,be,2016-11-14,4.0000,family,19
ms,nl,2016-11-14,3.0000,family,292
ms,de,2016-11-14,4.0000,family,43
ms,be,2016-11-14,6.0000,2 person,3
ms,us,2016-11-14,2.0000,family,462
ms,at,2016-11-14,4.0000,family,25
ms,nl,2016-11-14,5.0000,2 person,34
ms,gb,2016-11-14,4.0000,2 person,111
ms,us,2016-11-14,2.0000,2 person,1374
ms,gb,2016-11-14,2.0000,2 person,76
ms,at,2016-11-14,4.0000,2 person,76
ms,au,2016-11-14,5.0000,2 person,23
ms,be,2016-11-14,2.0000,2 person,25
ms,us,2016-11-14,4.0000,2 person,351
ms,de,2016-11-14,6.0000,2 person,30
ms,us,2016-11-14,3.0000,family,307
ms,au,2016-11-14,2.0000,2 person,306
ms,at,2016-11-14,3.0000,family,38
ms,de,2016-11-14,5.0000,2 person,28
ms,nl,2016-11-14,4.0000,2 person,282
ms,nl,2016-11-14,2.0000,2 person,121
ms,us,2016-11-14,4.0000,family,74
ms,gb,2016-11-14,6.0000,2 person,6
ms,at,2016-11-14,5.0000,2 person,9
ms,us,2016-11-14,3.0000,2 person,2379
ms,nl,2016-11-14,6.0000,2 person,73
ms,gb,2016-11-14,3.0000,family,22
ms,nl,2016-11-14,3.0000,2 person,1974
ms,de,2016-11-14,2.0000,2 person,424
ms,at,2016-11-14,3.0000,2 person,311
ms,de,2016-11-14,4.0000,2 person,214
ms,au,2016-11-14,3.0000,2 person,1401
ms,us,2016-11-14,5.0000,2 person,18
ms,de,2016-11-14,3.0000,2 person,560
ms,at,2016-11-14,2.0000,family,16
ms,au,2016-11-14,4.0000,2 person,350
ms,gb,2016-11-14,3.0000,2 person,338
ms,au,2016-11-14,2.0000,family,80
ms,gb,2016-11-07,3.0000,2 person,292
ms,gb,2016-11-07,5.0000,2 person,6
ms,be,2016-11-07,2.0000,family,16
ms,de,2016-11-07,4.0000,family,36
ms,us,2016-11-07,6.0000,2 person,21
ms,us,2016-11-07,3.0000,2 person,2208
ms,au,2016-11-07,4.0000,2 person,348
ms,us,2016-11-07,4.0000,family,77
ms,nl,2016-11-07,3.0000,2 person,1940
ms,au,2016-11-07,5.0000,2 person,18
ms,gb,2016-11-07,6.0000,2 person,8
ms,au,2016-11-07,6.0000,2 person,31
ms,be,2016-11-07,3.0000,2 person,238
ms,be,2016-11-07,6.0000,2 person,3
ms,be,2016-11-07,2.0000,2 person,25
ms,be,2016-11-07,4.0000,family,16
ms,au,2016-11-07,3.0000,2 person,1358
ms,de,2016-11-07,6.0000,2 person,30
ms,be,2016-11-07,5.0000,2 person,5
ms,de,2016-11-07,5.0000,2 person,19
ms,au,2016-11-07,3.0000,family,223
ms,de,2016-11-07,4.0000,2 person,233
ms,gb,2016-11-07,3.0000,family,29
ms,us,2016-11-07,3.0000,family,401
ms,be,2016-11-07,4.0000,2 person,53
ms,au,2016-11-07,2.0000,2 person,272
ms,gb,2016-11-07,4.0000,2 person,117
ms,be,2016-11-07,3.0000,family,76
ms,de,2016-11-07,2.0000,2 person,421
ms,nl,2016-11-07,2.0000,family,90
ms,us,2016-11-07,4.0000,2 person,309
ms,at,2016-11-07,5.0000,2 person,7
ms,de,2016-11-07,3.0000,2 person,599
ms,at,2016-11-07,2.0000,family,13
ms,de,2016-11-07,3.0000,family,201
ms,gb,2016-11-07,2.0000,2 person,73
ms,de,2016-11-07,2.0000,family,76
ms,at,2016-11-07,3.0000,2 person,317
ms,at,2016-11-07,2.0000,2 person,58
ms,at,2016-11-07,4.0000,family,25
ms,gb,2016-11-07,2.0000,family,6
ms,at,2016-11-07,4.0000,2 person,76
ms,nl,2016-11-07,2.0000,2 person,131
ms,us,2016-11-07,2.0000,family,598
ms,nl,2016-11-07,6.0000,2 person,70
ms,us,2016-11-07,2.0000,2 person,1295
ms,nl,2016-11-07,4.0000,2 person,281
ms,nl,2016-11-07,4.0000,family,39
ms,gb,2016-11-07,4.0000,family,14
ms,nl,2016-11-07,3.0000,family,278
ms,at,2016-11-07,3.0000,family,46
ms,au,2016-11-07,4.0000,family,118
ms,at,2016-11-07,6.0000,2 person,5
ms,nl,2016-11-07,5.0000,2 person,37
ms,au,2016-11-07,2.0000,family,61
ms,us,2016-11-07,5.0000,2 person,20
ms,nl,2016-10-31,6.0000,2 person,79
ms,gb,2016-10-31,4.0000,2 person,103
ms,au,2016-10-31,2.0000,family,43
ms,de,2016-10-31,5.0000,2 person,16
ms,us,2016-10-31,2.0000,2 person,1423
ms,gb,2016-10-31,2.0000,2 person,63
ms,au,2016-10-31,4.0000,family,86
ms,au,2016-10-31,6.0000,2 person,22
ms,gb,2016-10-31,2.0000,family,12
ms,be,2016-10-31,2.0000,family,15
ms,at,2016-10-31,4.0000,2 person,59
ms,de,2016-10-31,3.0000,2 person,571
ms,nl,2016-10-31,3.0000,family,362
ms,gb,2016-10-31,3.0000,family,25
ms,be,2016-10-31,4.0000,2 person,52
ms,at,2016-10-31,2.0000,2 person,50
ms,au,2016-10-31,3.0000,2 person,1249
ms,us,2016-10-31,5.0000,2 person,23
ms,de,2016-10-31,2.0000,2 person,412
ms,nl,2016-10-31,4.0000,family,45
ms,be,2016-10-31,3.0000,2 person,221
ms,at,2016-10-31,6.0000,2 person,8
ms,au,2016-10-31,4.0000,2 person,322
ms,at,2016-10-31,5.0000,2 person,8
ms,au,2016-10-31,5.0000,2 person,18
ms,nl,2016-10-31,3.0000,2 person,2138
ms,nl,2016-10-31,5.0000,2 person,32
ms,at,2016-10-31,3.0000,2 person,253
ms,be,2016-10-31,3.0000,family,64
ms,de,2016-10-31,6.0000,2 person,33
ms,nl,2016-10-31,2.0000,family,59
ms,de,2016-10-31,4.0000,2 person,251
ms,at,2016-10-31,3.0000,family,31
ms,us,2016-10-31,3.0000,family,510
ms,au,2016-10-31,2.0000,2 person,292
ms,de,2016-10-31,2.0000,family,56
ms,nl,2016-10-31,4.0000,2 person,303
ms,nl,2016-10-31,2.0000,2 person,127
ms,us,2016-10-31,4.0000,2 person,323
ms,be,2016-10-31,4.0000,family,20
ms,at,2016-10-31,4.0000,family,20
ms,at,2016-10-31,2.0000,family,14
ms,de,2016-10-31,3.0000,family,190
ms,gb,2016-10-31,4.0000,family,11
ms,us,2016-10-31,6.0000,2 person,18
ms,gb,2016-10-31,3.0000,2 person,304
ms,be,2016-10-31,2.0000,2 person,17
ms,de,2016-10-31,4.0000,family,32
ms,gb,2016-10-31,6.0000,2 person,4
ms,au,2016-10-31,3.0000,family,212
ms,be,2016-10-31,5.0000,2 person,5
ms,us,2016-10-31,4.0000,family,101
ms,gb,2016-10-31,5.0000,2 person,9
ms,us,2016-10-31,3.0000,2 person,2372
ms,us,2016-10-31,2.0000,family,524
ms,be,2016-10-31,6.0000,2 person,3
ms,gb,2016-10-24,2.0000,family,11
ms,us,2016-10-24,6.0000,2 person,20
ms,nl,2016-10-24,6.0000,2 person,80
ms,gb,2016-10-24,5.0000,2 person,7
ms,de,2016-10-24,6.0000,2 person,33
ms,us,2016-10-24,4.0000,2 person,338
ms,au,2016-10-24,4.0000,2 person,324
ms,us,2016-10-24,2.0000,2 person,1347
ms,at,2016-10-24,4.0000,2 person,69
ms,nl,2016-10-24,5.0000,2 person,39
ms,be,2016-10-24,4.0000,family,20
ms,gb,2016-10-24,6.0000,2 person,5
ms,gb,2016-10-24,3.0000,2 person,273
ms,au,2016-10-24,4.0000,family,68
ms,be,2016-10-24,3.0000,family,85
ms,nl,2016-10-24,4.0000,family,38
ms,gb,2016-10-24,4.0000,2 person,124
ms,us,2016-10-24,4.0000,family,92
ms,be,2016-10-24,6.0000,2 person,3
ms,gb,2016-10-24,2.0000,2 person,63
ms,au,2016-10-24,6.0000,2 person,20
ms,au,2016-10-24,2.0000,2 person,281
ms,de,2016-10-24,3.0000,family,157
ms,be,2016-10-24,2.0000,family,17
ms,de,2016-10-24,2.0000,2 person,411
ms,au,2016-10-24,3.0000,2 person,1298
ms,be,2016-10-24,4.0000,2 person,62
ms,at,2016-10-24,4.0000,family,36
ms,at,2016-10-24,2.0000,2 person,46
ms,nl,2016-10-24,3.0000,family,318
ms,at,2016-10-24,3.0000,family,36
ms,de,2016-10-24,4.0000,family,37
ms,de,2016-10-24,2.0000,family,48
ms,be,2016-10-24,5.0000,2 person,3
ms,us,2016-10-24,3.0000,family,460
ms,nl,2016-10-24,4.0000,2 person,323
ms,de,2016-10-24,5.0000,2 person,18
ms,us,2016-10-24,2.0000,family,483
ms,at,2016-10-24,6.0000,2 person,6
ms,nl,2016-10-24,2.0000,2 person,119
ms,be,2016-10-24,3.0000,2 person,270
ms,nl,2016-10-24,3.0000,2 person,2076
ms,at,2016-10-24,3.0000,2 person,280
ms,de,2016-10-24,4.0000,2 person,226
ms,us,2016-10-24,3.0000,2 person,2349
ms,at,2016-10-24,2.0000,family,10
ms,gb,2016-10-24,4.0000,family,18
ms,de,2016-10-24,3.0000,2 person,540
ms,at,2016-10-24,5.0000,2 person,7
ms,be,2016-10-24,2.0000,2 person,24
ms,au,2016-10-24,5.0000,2 person,21
ms,au,2016-10-24,3.0000,family,214
ms,us,2016-10-24,5.0000,2 person,26
ms,au,2016-10-24,2.0000,family,46
ms,nl,2016-10-24,2.0000,family,64
ms,gb,2016-10-24,3.0000,family,32
ms,us,2016-10-17,2.0000,family,477
ms,at,2016-10-17,4.0000,family,34
ms,au,2016-10-17,3.0000,2 person,1279
ms,at,2016-10-17,2.0000,family,9
ms,gb,2016-10-17,2.0000,2 person,70
ms,at,2016-10-17,3.0000,family,48
ms,us,2016-10-17,3.0000,family,517
ms,be,2016-10-17,4.0000,family,21
ms,de,2016-10-17,5.0000,2 person,20
ms,at,2016-10-17,2.0000,2 person,55
ms,gb,2016-10-17,4.0000,2 person,125
ms,au,2016-10-17,3.0000,family,194
ms,be,2016-10-17,2.0000,2 person,22
ms,be,2016-10-17,6.0000,2 person,2
ms,de,2016-10-17,2.0000,2 person,394
ms,nl,2016-10-17,6.0000,2 person,64
ms,us,2016-10-17,6.0000,2 person,18
ms,au,2016-10-17,6.0000,family,1
ms,be,2016-10-17,4.0000,2 person,50
ms,us,2016-10-17,4.0000,2 person,320
ms,at,2016-10-17,5.0000,2 person,7
ms,de,2016-10-17,3.0000,2 person,545
ms,au,2016-10-17,2.0000,2 person,279
ms,au,2016-10-17,5.0000,2 person,14
ms,nl,2016-10-17,3.0000,2 person,1894
ms,de,2016-10-17,3.0000,family,144
ms,de,2016-10-17,2.0000,family,45
ms,nl,2016-10-17,4.0000,family,37
ms,nl,2016-10-17,2.0000,2 person,114
ms,de,2016-10-17,6.0000,2 person,29
ms,at,2016-10-17,4.0000,2 person,59
ms,be,2016-10-17,5.0000,2 person,8
ms,nl,2016-10-17,2.0000,family,42
ms,nl,2016-10-17,4.0000,2 person,278
ms,gb,2016-10-17,3.0000,2 person,316
ms,be,2016-10-17,3.0000,2 person,256
ms,be,2016-10-17,3.0000,family,78
ms,gb,2016-10-17,3.0000,family,40
ms,us,2016-10-17,4.0000,family,103
ms,gb,2016-10-17,4.0000,family,15
ms,be,2016-10-17,2.0000,family,16
ms,gb,2016-10-17,2.0000,family,13
ms,de,2016-10-17,4.0000,family,41
ms,de,2016-10-17,4.0000,2 person,233
ms,au,2016-10-17,6.0000,2 person,22
ms,gb,2016-10-17,5.0000,2 person,7
ms,nl,2016-10-17,5.0000,2 person,35
ms,nl,2016-10-17,3.0000,family,252
ms,au,2016-10-17,2.0000,family,39
ms,us,2016-10-17,2.0000,2 person,1360
ms,at,2016-10-17,6.0000,2 person,2
ms,at,2016-10-17,3.0000,2 person,279
ms,au,2016-10-17,4.0000,2 person,291
ms,gb,2016-10-17,6.0000,2 person,3
ms,us,2016-10-17,3.0000,2 person,2436
ms,au,2016-10-17,4.0000,family,66
ms,us,2016-10-17,5.0000,2 person,23
ms,at,2016-10-10,2.0000,2 person,41
ms,au,2016-10-10,2.0000,2 person,231
ms,nl,2016-10-10,2.0000,2 person,124
ms,be,2016-10-10,6.0000,2 person,3
ms,au,2016-10-10,3.0000,2 person,1263
ms,de,2016-10-10,4.0000,2 person,225
ms,at,2016-10-10,3.0000,2 person,286
ms,be,2016-10-10,3.0000,2 person,250
ms,at,2016-10-10,4.0000,family,40
ms,us,2016-10-10,4.0000,family,90
ms,gb,2016-10-10,2.0000,family,14
ms,us,2016-10-10,2.0000,2 person,1268
ms,be,2016-10-10,2.0000,2 person,28
ms,us,2016-10-10,4.0000,2 person,299
ms,nl,2016-10-10,4.0000,family,36
ms,au,2016-10-10,4.0000,family,73
ms,gb,2016-10-10,3.0000,2 person,300
ms,at,2016-10-10,6.0000,2 person,4
ms,au,2016-10-10,6.0000,family,1
ms,au,2016-10-10,4.0000,2 person,290
ms,de,2016-10-10,6.0000,2 person,24
ms,be,2016-10-10,3.0000,family,93
ms,de,2016-10-10,5.0000,2 person,13
ms,be,2016-10-10,2.0000,family,17
ms,de,2016-10-10,2.0000,family,47
ms,gb,2016-10-10,2.0000,2 person,51
ms,gb,2016-10-10,3.0000,family,28
ms,us,2016-10-10,1.0000,family,1
ms,us,2016-10-10,2.0000,family,503
ms,us,2016-10-10,5.0000,2 person,14
ms,us,2016-10-10,6.0000,2 person,19
ms,at,2016-10-10,5.0000,2 person,8
ms,de,2016-10-10,4.0000,family,36
ms,at,2016-10-10,3.0000,family,53
ms,nl,2016-10-10,3.0000,family,271
ms,be,2016-10-10,4.0000,2 person,72
ms,us,2016-10-10,3.0000,family,509
ms,de,2016-10-10,3.0000,2 person,536
ms,gb,2016-10-10,4.0000,2 person,118
ms,de,2016-10-10,3.0000,family,127
ms,be,2016-10-10,4.0000,family,18
ms,au,2016-10-10,5.0000,2 person,18
ms,de,2016-10-10,2.0000,2 person,353
ms,au,2016-10-10,6.0000,2 person,25
ms,at,2016-10-10,2.0000,family,12
ms,be,2016-10-10,5.0000,2 person,4
ms,au,2016-10-10,2.0000,family,38
ms,nl,2016-10-10,6.0000,2 person,82
ms,nl,2016-10-10,5.0000,2 person,40
